"date","season","playoff","team1..Home.","team2..Away.","elo1_pre","elo2_pre","elo_prob1","elo_prob2","score1","score2","team_of_interest","b2b","days_rest","df2.playoff_prob","miles"
"2/8/2020",2020,"","SAC","SAS",1466.372144,1513.173276,0.575966565,0.424033435,122,102,"SAS",0,2,0.04,484
"2/10/2020",2020,"","DEN","SAS",1630.995343,1499.848791,0.790937634,0.209062366,127,120,"SAS",1,2,0.04,888
"2/11/2020",2020,"","OKC","SAS",1601.236269,1496.880158,0.764294193,0.235705807,106,114,"SAS",1,1,0.04,505
"2/21/2020",2020,"","UTA","SAS",1628.488958,1513.471046,0.775170835,0.224829165,104,113,"SAS",0,10,0.03,862
"2/23/2020",2020,"","OKC","SAS",1602.060175,1531.696919,0.727245053,0.272754947,131,103,"SAS",0,2,0.03,862
"2/26/2020",2020,"","SAS","DAL",1521.712075,1571.089916,0.57233996,0.42766004,103,109,"SAS",0,3,0.03,422
"2/29/2020",2020,"","SAS","ORL",1512.486981,1473.927233,0.689463866,0.310536134,114,113,"SAS",0,3,0.03,0
"3/2/2020",2020,"","SAS","IND",1514.746803,1547.538807,0.595531476,0.404468524,111,116,"SAS",1,2,0.03,0
"3/3/2020",2020,"","CHO","SAS",1368.514439,1505.888571,0.446420807,0.553579193,103,104,"SAS",1,1,0.03,1105
"3/6/2020",2020,"","BRK","SAS",1450.988114,1509.392589,0.559576403,0.440423597,139,120,"SAS",0,3,0.03,394
"3/8/2020",2020,"","CLE","SAS",1313.149321,1495.916591,0.383091534,0.616908466,132,129,"SAS",0,2,0.03,408
"3/10/2020",2020,"","SAS","DAL",1488.529677,1583.81372,0.506786391,0.493213609,119,109,"SAS",0,2,0.03,1258
"3/13/2020",2020,"","SAS","DEN",1498.727866,1579.238895,0.528017505,0.471982495,NA,NA,"SAS",1,3,0.03,0
"3/14/2020",2020,"","SAS","MIN",1498.727866,1355.731276,0.801993527,0.198006473,NA,NA,"SAS",1,1,0.03,0
"3/16/2020",2020,"","SAS","MEM",1498.727866,1553.140577,0.565231465,0.434768535,NA,NA,"SAS",0,2,0.03,0
"3/18/2020",2020,"","NOP","SAS",1541.823419,1498.727866,0.695026316,0.304973684,NA,NA,"SAS",0,2,0.03,507
"3/20/2020",2020,"","SAS","CHI",1498.727866,1342.742305,0.813599606,0.186400394,NA,NA,"SAS",0,2,0.03,507
