,player,date,season,game,opponent,age,df2.playoff_prob,oppo_playoff_prob,days_rest,miles,home,b2b,rest
244,John Wall,2018-04-10,2018,81,BOS,27.59206023271732,100.0,100.0,4.0,0.0,1.0,0,0.0
245,John Wall,2018-04-11,2018,82,ORL,27.594798083504447,100.0,0.0,1.0,759.0,0.0,1,1.0
246,John Wall,2018-10-18,2019,1,MIA,28.11498973305955,92.0,65.0,10.0,0.0,1.0,0,0.0
247,John Wall,2018-10-20,2019,2,TOR,28.120465434633807,90.0,99.9,2.0,0.0,1.0,0,0.0
248,John Wall,2018-10-22,2019,3,POR,28.125941136208077,90.0,39.0,2.0,2350.0,0.0,0,0.0
249,John Wall,2018-10-24,2019,4,GSW,28.13141683778234,90.0,99.9,2.0,534.0,0.0,0,0.0
250,John Wall,2018-10-26,2019,5,SAC,28.136892539356605,91.0,0.1,2.0,68.0,0.0,0,0.0
251,John Wall,2018-10-28,2019,6,LAC,28.14236824093087,91.0,18.0,2.0,362.0,0.0,0,0.0
252,John Wall,2018-10-30,2019,7,MEM,28.14784394250513,91.0,9.0,2.0,1602.0,0.0,0,0.0
253,John Wall,2018-11-02,2019,8,OKC,28.156057494866534,81.0,91.0,3.0,763.0,1.0,0,0.0
254,John Wall,2018-11-04,2019,9,NYK,28.161533196440796,81.0,0.1,2.0,0.0,1.0,0,0.0
255,John Wall,2018-11-06,2019,10,DAL,28.16700889801506,81.0,0.1,2.0,1183.0,0.0,0,0.0
256,John Wall,2018-11-09,2019,11,ORL,28.175222450376452,73.0,10.0,3.0,962.0,0.0,0,0.0
257,John Wall,2018-11-10,2019,12,MIA,28.177960301163587,73.0,69.0,1.0,205.0,0.0,1,0.0
258,John Wall,2018-11-12,2019,13,ORL,28.18343600273785,73.0,10.0,2.0,928.0,1.0,0,0.0
259,John Wall,2018-11-14,2019,14,CLE,28.188911704312115,73.0,0.1,2.0,0.0,1.0,0,0.0
260,John Wall,2018-11-16,2019,15,BKN,28.194387405886374,77.0,32.0,2.0,0.0,1.0,0,0.0
261,John Wall,2018-11-18,2019,16,POR,28.199863107460647,77.0,73.0,2.0,0.0,1.0,0,0.0
262,John Wall,2018-11-20,2019,17,LAC,28.205338809034906,77.0,37.0,2.0,0.0,1.0,0,0.0
263,John Wall,2018-11-23,2019,18,TOR,28.213552361396303,70.0,99.9,3.0,350.0,0.0,0,0.0
264,John Wall,2018-11-24,2019,19,NOP,28.216290212183434,70.0,72.0,1.0,350.0,1.0,1,0.0
265,John Wall,2018-11-26,2019,20,HOU,28.2217659137577,70.0,94.0,2.0,0.0,1.0,0,0.0
266,John Wall,2018-11-28,2019,21,NOP,28.22724161533197,70.0,72.0,2.0,966.0,0.0,0,0.0
267,John Wall,2018-11-30,2019,22,PHI,28.232717316906232,71.0,99.9,2.0,1090.0,0.0,0,0.0
268,John Wall,2018-12-01,2019,23,BKN,28.235455167693356,71.0,29.0,1.0,123.0,1.0,1,0.0
269,John Wall,2018-12-03,2019,24,NYK,28.240930869267626,71.0,0.1,2.0,206.0,0.0,0,0.0
270,John Wall,2018-12-05,2019,25,ATL,28.246406570841888,71.0,0.1,2.0,749.0,0.0,0,1.0
271,John Wall,2018-12-08,2019,26,CLE,28.25462012320329,77.0,0.1,3.0,556.0,0.0,0,0.0
272,John Wall,2018-12-10,2019,27,IND,28.26009582477755,77.0,94.0,2.0,263.0,0.0,0,1.0
273,John Wall,2018-12-12,2019,28,BOS,28.26557152635181,77.0,99.9,2.0,491.0,1.0,0,0.0
274,John Wall,2018-12-14,2019,29,BKN,28.27104722792608,63.0,28.0,2.0,205.0,0.0,0,0.0
275,John Wall,2018-12-16,2019,30,LAL,28.27652292950034,63.0,65.0,2.0,205.0,1.0,0,0.0
276,John Wall,2018-12-18,2019,31,ATL,28.28199863107461,63.0,0.1,2.0,543.0,0.0,0,0.0
277,John Wall,2018-12-19,2019,32,HOU,28.28473648186174,63.0,89.0,1.0,702.0,0.0,1,0.0
278,John Wall,2018-12-22,2019,33,PHX,28.292950034223136,60.0,0.1,3.0,1220.0,1.0,0,1.0
279,John Wall,2018-12-23,2019,34,IND,28.29568788501027,60.0,99.0,1.0,491.0,0.0,1,0.0
280,John Wall,2018-12-26,2019,35,DET,28.303901437371664,60.0,77.0,3.0,240.0,0.0,0,0.0
281,John Wall,2018-12-28,2019,36,CHI,28.309377138945926,54.0,0.1,2.0,394.0,1.0,0,1.0
282,John Wall,2018-12-29,2019,37,CHA,28.312114989733058,54.0,64.0,1.0,0.0,1.0,1,1.0
283,John Wall,2019-01-02,2019,38,ATL,28.32306639288159,54.0,0.1,4.0,0.0,1.0,0,1.0
284,John Wall,2019-01-04,2019,39,MIA,28.32854209445585,35.0,66.0,2.0,928.0,0.0,0,1.0
285,John Wall,2019-01-06,2019,40,OKC,28.33401779603012,35.0,99.9,2.0,1228.0,0.0,0,1.0
286,John Wall,2019-01-08,2019,41,PHI,28.33949349760438,35.0,99.9,2.0,1258.0,0.0,0,1.0
287,John Wall,2019-01-09,2019,42,PHI,28.342231348391515,35.0,99.9,1.0,123.0,1.0,1,1.0
288,John Wall,2019-01-11,2019,43,MIL,28.347707049965774,51.0,99.9,2.0,0.0,1.0,0,1.0
289,John Wall,2019-01-13,2019,44,TOR,28.35318275154004,51.0,99.9,2.0,0.0,1.0,0,1.0
290,John Wall,2019-01-17,2019,45,NYK,28.364134154688568,51.0,0.1,4.0,0.0,1.0,0,1.0
291,John Wall,2019-01-21,2019,46,DET,28.3750855578371,50.0,56.0,4.0,0.0,1.0,0,1.0
292,John Wall,2019-01-24,2019,47,GSW,28.38329911019849,50.0,99.9,3.0,0.0,1.0,0,1.0
293,John Wall,2019-01-25,2019,48,ORL,28.386036960985628,53.0,12.0,1.0,759.0,0.0,1,1.0
294,John Wall,2019-01-27,2019,49,SAS,28.39151266255989,53.0,62.0,2.0,1036.0,0.0,0,1.0
295,John Wall,2019-01-29,2019,50,CLE,28.39698836413416,53.0,0.1,2.0,1258.0,0.0,0,1.0
296,John Wall,2019-01-30,2019,51,IND,28.399726214921287,53.0,99.9,1.0,304.0,1.0,1,1.0
297,John Wall,2019-02-02,2019,52,MIL,28.40793976728268,53.0,99.9,3.0,0.0,1.0,0,1.0
298,John Wall,2019-02-04,2019,53,ATL,28.41341546885695,53.0,0.1,2.0,0.0,1.0,0,1.0
299,John Wall,2019-02-06,2019,54,MIL,28.41889117043121,53.0,99.9,2.0,635.0,0.0,0,1.0
300,John Wall,2019-02-08,2019,55,CLE,28.42436687200548,21.0,0.1,2.0,635.0,1.0,0,1.0
301,John Wall,2019-02-09,2019,56,CHI,28.42710472279261,21.0,0.1,1.0,594.0,0.0,1,1.0
302,John Wall,2019-02-11,2019,57,DET,28.43258042436687,21.0,57.0,2.0,237.0,0.0,0,1.0
303,John Wall,2019-02-13,2019,58,TOR,28.438056125941138,21.0,99.9,2.0,207.0,0.0,0,1.0
304,John Wall,2019-02-22,2019,59,CHA,28.462696783025326,14.0,49.0,9.0,588.0,0.0,0,1.0
305,John Wall,2019-02-23,2019,60,IND,28.46543463381245,14.0,99.9,1.0,330.0,1.0,1,1.0
306,John Wall,2019-02-27,2019,61,BKN,28.47638603696098,14.0,72.0,4.0,205.0,0.0,0,1.0
307,John Wall,2019-03-01,2019,62,BOS,28.48186173853525,10.0,99.9,2.0,189.0,0.0,0,1.0
308,John Wall,2019-03-03,2019,63,MIN,28.487337440109517,10.0,5.0,2.0,394.0,1.0,0,1.0
309,John Wall,2019-03-06,2019,64,DAL,28.495550992470907,10.0,0.1,3.0,0.0,1.0,0,1.0
310,John Wall,2019-03-08,2019,65,CHA,28.501026694045173,11.0,17.0,2.0,330.0,0.0,0,1.0
311,John Wall,2019-03-09,2019,66,MIN,28.50376454483231,11.0,0.1,1.0,940.0,0.0,1,1.0
312,John Wall,2019-03-11,2019,67,SAC,28.50924024640657,11.0,3.0,2.0,932.0,1.0,0,1.0
313,John Wall,2019-03-13,2019,68,ORL,28.51471594798084,11.0,72.0,2.0,0.0,1.0,0,1.0
314,John Wall,2019-03-15,2019,69,CHA,28.52019164955509,11.0,14.0,2.0,0.0,1.0,0,1.0
315,John Wall,2019-03-16,2019,70,MEM,28.522929500342237,11.0,0.1,1.0,0.0,1.0,1,1.0
316,John Wall,2019-03-18,2019,71,UTA,28.528405201916488,11.0,99.9,2.0,0.0,1.0,0,1.0
317,John Wall,2019-03-20,2019,72,CHI,28.53388090349076,11.0,0.0,2.0,594.0,0.0,0,1.0
318,John Wall,2019-03-21,2019,73,DEN,28.536618754277892,11.0,99.9,1.0,594.0,1.0,1,1.0
319,John Wall,2019-03-23,2019,74,MIA,28.542094455852155,0.1,61.0,2.0,0.0,1.0,0,1.0
320,John Wall,2019-03-26,2019,75,LAL,28.55030800821355,0.1,0.0,3.0,2297.0,0.0,0,1.0
321,John Wall,2019-03-27,2019,76,PHX,28.553045859000683,0.1,0.0,1.0,357.0,0.0,1,1.0
322,John Wall,2019-03-29,2019,77,UTA,28.558521560574953,0.0,100.0,2.0,506.0,0.0,0,1.0
323,John Wall,2019-03-31,2019,78,DEN,28.56399726214921,0.0,100.0,2.0,371.0,0.0,0,1.0
324,John Wall,2019-04-03,2019,79,CHI,28.57221081451061,0.0,0.0,3.0,1491.0,1.0,0,1.0
325,John Wall,2019-04-05,2019,80,SAS,28.577686516084874,0.0,100.0,2.0,0.0,1.0,0,1.0
326,John Wall,2019-04-07,2019,81,NYK,28.583162217659133,0.0,0.0,2.0,206.0,0.0,0,1.0
327,John Wall,2019-04-09,2019,82,BOS,28.58863791923341,0.0,100.0,2.0,206.0,1.0,0,1.0
328,John Wall,2019-11-26,2020,1,DEN,29.22108145106092,21.0,94.0,2.0,1491.0,0.0,0,1.0
329,John Wall,2019-11-27,2020,2,PHX,29.22381930184805,21.0,58.0,1.0,586.0,0.0,1,1.0
330,John Wall,2019-11-29,2020,3,LAL,29.22929500342231,15.0,98.0,2.0,357.0,0.0,0,1.0
331,John Wall,2019-12-01,2020,4,LAC,29.234770704996578,15.0,99.9,2.0,0.0,0.0,0,1.0
332,John Wall,2019-12-03,2020,5,ORL,29.240246406570844,15.0,79.0,2.0,2297.0,1.0,0,1.0
333,John Wall,2019-12-05,2020,6,PHI,29.245722108145102,18.0,99.9,2.0,0.0,1.0,0,1.0
334,John Wall,2019-12-06,2020,7,MIA,29.248459958932237,18.0,99.0,1.0,928.0,0.0,1,1.0
335,John Wall,2019-12-08,2020,8,LAC,29.253935660506507,18.0,99.9,2.0,928.0,1.0,0,1.0
336,John Wall,2019-12-10,2020,9,CHA,29.259411362080765,18.0,2.0,2.0,330.0,0.0,0,1.0
337,John Wall,2019-12-14,2020,10,MEM,29.270362765229287,20.0,0.1,4.0,520.0,0.0,0,1.0
338,John Wall,2019-12-16,2020,11,DET,29.27583846680356,20.0,23.0,2.0,624.0,0.0,0,1.0
339,John Wall,2019-12-18,2020,12,CHI,29.281314168377826,20.0,5.0,2.0,394.0,1.0,0,1.0
340,John Wall,2019-12-20,2020,13,TOR,29.28678986995209,11.0,99.9,2.0,350.0,0.0,0,1.0
341,John Wall,2019-12-21,2020,14,PHI,29.289527720739216,11.0,99.9,1.0,336.0,0.0,1,1.0
342,John Wall,2019-12-23,2020,15,NYK,29.295003422313485,11.0,0.1,2.0,83.0,0.0,0,1.0
343,John Wall,2019-12-26,2020,16,DET,29.30321697467488,11.0,16.0,3.0,481.0,0.0,0,1.0
344,John Wall,2019-12-28,2020,17,NYK,29.308692676249148,11.0,0.1,2.0,394.0,1.0,0,1.0
345,John Wall,2019-12-30,2020,18,MIA,29.31416837782341,11.0,99.9,2.0,0.0,1.0,0,1.0
346,John Wall,2020-01-01,2020,19,ORL,29.319644079397673,11.0,89.0,2.0,0.0,1.0,0,1.0
347,John Wall,2020-01-03,2020,20,POR,29.325119780971942,10.0,33.0,2.0,0.0,1.0,0,1.0
348,John Wall,2020-01-04,2020,21,DEN,29.32785763175907,10.0,99.9,1.0,0.0,1.0,1,1.0
349,John Wall,2020-01-06,2020,22,BOS,29.33333333333333,10.0,99.9,2.0,0.0,1.0,0,1.0
350,John Wall,2020-01-08,2020,23,ORL,29.3388090349076,10.0,93.0,2.0,759.0,0.0,0,1.0
351,John Wall,2020-01-10,2020,24,ATL,29.344284736481857,19.0,2.0,2.0,759.0,1.0,0,1.0
352,John Wall,2020-01-12,2020,25,UTA,29.34976043805613,19.0,99.9,2.0,0.0,1.0,0,1.0
353,John Wall,2020-01-15,2020,26,CHI,29.357973990417523,19.0,15.0,3.0,594.0,0.0,0,1.0
354,John Wall,2020-01-17,2020,27,TOR,29.363449691991786,10.0,99.9,2.0,436.0,0.0,0,1.0
355,John Wall,2020-01-20,2020,28,DET,29.371663244353186,10.0,5.0,3.0,350.0,1.0,0,1.0
356,John Wall,2020-01-22,2020,29,MIA,29.377138945927445,10.0,99.9,2.0,928.0,0.0,0,1.0
357,John Wall,2020-01-23,2020,30,CLE,29.379876796714576,7.0,0.1,1.0,1092.0,0.0,1,1.0
358,John Wall,2020-01-26,2020,31,ATL,29.388090349075977,7.0,0.1,3.0,556.0,0.0,0,1.0
359,John Wall,2020-01-28,2020,32,MIL,29.39356605065024,7.0,99.9,2.0,670.0,0.0,0,1.0
360,John Wall,2020-01-30,2020,33,CHA,29.399041752224502,7.0,0.1,2.0,635.0,1.0,0,1.0
361,John Wall,2020-02-01,2020,34,BKN,29.40451745379877,7.0,82.0,2.0,0.0,1.0,0,1.0
362,John Wall,2020-02-03,2020,35,GSW,29.409993155373034,7.0,0.1,2.0,0.0,1.0,0,1.0
363,John Wall,2020-02-07,2020,36,DAL,29.42094455852156,4.0,99.9,4.0,0.0,1.0,0,1.0
364,John Wall,2020-02-09,2020,37,MEM,29.426420260095824,4.0,10.0,2.0,0.0,1.0,0,1.0
365,John Wall,2020-02-11,2020,38,CHI,29.43189596167009,4.0,13.0,2.0,0.0,1.0,0,1.0
366,John Wall,2020-02-12,2020,39,NYK,29.434633812457218,4.0,0.1,1.0,206.0,0.0,1,1.0
367,John Wall,2020-02-21,2020,40,CLE,29.459274469541413,14.0,0.1,9.0,206.0,1.0,0,1.0
368,John Wall,2020-02-23,2020,41,CHI,29.464750171115675,14.0,6.0,2.0,594.0,0.0,0,1.0
369,John Wall,2020-02-24,2020,42,MIL,29.46748802190281,14.0,99.9,1.0,594.0,1.0,1,1.0
370,John Wall,2020-02-26,2020,43,BKN,29.47296372347707,14.0,86.0,2.0,0.0,1.0,0,1.0
371,John Wall,2020-02-28,2020,44,UTA,29.478439425051327,9.0,99.9,2.0,1817.0,0.0,0,1.0
372,John Wall,2020-03-01,2020,45,GSW,29.4839151266256,9.0,0.1,2.0,592.0,0.0,0,1.0
373,John Wall,2020-03-03,2020,46,SAC,29.489390828199863,9.0,6.0,2.0,68.0,0.0,0,1.0
374,John Wall,2020-03-04,2020,47,POR,29.492128678986997,9.0,16.0,1.0,484.0,0.0,1,1.0
375,John Wall,2020-03-06,2020,48,ATL,29.49760438056126,10.0,0.1,2.0,2350.0,1.0,0,1.0
376,John Wall,2020-03-08,2020,49,MIA,29.50308008213552,10.0,99.9,2.0,0.0,1.0,0,1.0
377,John Wall,2020-03-10,2020,50,NYK,29.508555783709788,10.0,0.1,2.0,0.0,1.0,0,1.0
378,John Wall,2019-10-25,2020,51,OKC,29.133470225872692,20.0,48.0,2.0,191.0,0.0,0,1.0
379,John Wall,2019-10-26,2020,52,SAS,29.136208076659823,20.0,14.0,1.0,422.0,0.0,1,1.0
380,John Wall,2019-10-30,2020,53,HOU,29.147159479808348,20.0,97.0,4.0,1387.0,1.0,0,1.0
381,John Wall,2019-11-02,2020,54,MIN,29.15537303216975,24.0,56.0,3.0,0.0,1.0,0,1.0
382,John Wall,2019-11-04,2020,55,DET,29.16084873374401,24.0,46.0,2.0,0.0,1.0,0,1.0
383,John Wall,2019-11-06,2020,56,IND,29.16632443531828,24.0,79.0,2.0,491.0,0.0,0,1.0
384,John Wall,2019-11-08,2020,57,CLE,29.17180013689254,18.0,2.0,2.0,491.0,1.0,0,1.0
385,John Wall,2019-11-13,2020,58,BOS,29.1854893908282,18.0,94.0,5.0,394.0,0.0,0,1.0
386,John Wall,2019-11-15,2020,59,MIN,29.190965092402465,13.0,75.0,2.0,1122.0,0.0,0,1.0
387,John Wall,2019-11-17,2020,60,ORL,29.19644079397673,13.0,85.0,2.0,1311.0,0.0,0,1.0
388,John Wall,2019-11-20,2020,61,SAS,29.204654346338124,13.0,3.0,3.0,759.0,1.0,0,1.0
389,John Wall,2019-11-22,2020,62,CHA,29.210130047912394,21.0,2.0,2.0,0.0,1.0,0,1.0
390,John Wall,2019-11-24,2020,63,SAC,29.215605749486645,21.0,19.0,2.0,0.0,1.0,0,1.0
391,Khris Middleton,2015-10-28,2016,1,NYK,24.210814510609175,34.0,6.0,10.0,0.0,1.0,0,0.0
392,Khris Middleton,2015-10-30,2016,2,WAS,24.216290212183434,34.0,66.0,2.0,0.0,1.0,0,0.0
393,Khris Middleton,2015-11-01,2016,3,TOR,24.2217659137577,34.0,78.0,2.0,431.0,0.0,0,0.0
394,Khris Middleton,2015-11-02,2016,4,BKN,24.22450376454483,12.0,2.0,1.0,346.0,0.0,1,0.0
395,Khris Middleton,2015-11-04,2016,5,PHI,24.229979466119094,12.0,2.0,2.0,737.0,1.0,0,0.0
396,Khris Middleton,2015-11-06,2016,6,NYK,24.235455167693356,12.0,16.0,2.0,733.0,0.0,0,0.0
397,Khris Middleton,2015-11-07,2016,7,BKN,24.238193018480487,12.0,2.0,1.0,733.0,1.0,1,0.0
398,Khris Middleton,2015-11-10,2016,8,BOS,24.246406570841888,16.0,81.0,3.0,0.0,1.0,0,0.0
399,Khris Middleton,2015-11-11,2016,9,DEN,24.249144421629023,16.0,8.0,1.0,914.0,0.0,1,0.0
400,Khris Middleton,2015-11-14,2016,10,CLE,24.257357973990413,16.0,99.9,3.0,914.0,1.0,0,0.0
401,Khris Middleton,2015-11-17,2016,11,WAS,24.26557152635181,15.0,50.0,3.0,635.0,0.0,0,0.0
402,Khris Middleton,2015-11-19,2016,12,CLE,24.27104722792608,15.0,99.9,2.0,304.0,0.0,0,0.0
403,Khris Middleton,2015-11-21,2016,13,IND,24.27652292950034,15.0,59.0,2.0,263.0,0.0,0,0.0
404,Khris Middleton,2015-11-23,2016,14,DET,24.28199863107461,6.0,61.0,2.0,244.0,1.0,0,0.0
405,Khris Middleton,2015-11-25,2016,15,SAC,24.287474332648873,6.0,19.0,2.0,0.0,1.0,0,0.0
406,Khris Middleton,2015-11-27,2016,16,ORL,24.292950034223136,6.0,27.0,2.0,1067.0,0.0,0,0.0
407,Khris Middleton,2015-11-29,2016,17,CHA,24.2984257357974,6.0,62.0,2.0,464.0,0.0,0,0.0
408,Khris Middleton,2015-11-30,2016,18,DEN,24.30116358658453,4.0,7.0,1.0,659.0,1.0,1,0.0
409,Khris Middleton,2015-12-02,2016,19,SAS,24.3066392881588,4.0,99.9,2.0,1110.0,0.0,0,0.0
410,Khris Middleton,2015-12-04,2016,20,DET,24.312114989733058,4.0,48.0,2.0,1240.0,0.0,0,0.0
411,Khris Middleton,2015-12-05,2016,21,NYK,24.314852840520192,4.0,9.0,1.0,252.0,1.0,1,0.0
412,Khris Middleton,2015-12-07,2016,22,POR,24.32032854209445,4.0,38.0,2.0,0.0,1.0,0,0.0
413,Khris Middleton,2015-12-09,2016,23,LAC,24.325804243668717,4.0,89.0,2.0,0.0,1.0,0,0.0
414,Khris Middleton,2015-12-11,2016,24,TOR,24.331279945242986,4.0,90.0,2.0,431.0,0.0,0,0.0
415,Khris Middleton,2015-12-12,2016,25,GSW,24.33401779603012,4.0,99.9,1.0,431.0,1.0,1,0.0
416,Khris Middleton,2015-12-15,2016,26,LAL,24.342231348391515,6.0,0.1,3.0,1743.0,0.0,0,0.0
417,Khris Middleton,2015-12-16,2016,27,LAC,24.34496919917865,6.0,95.0,1.0,0.0,0.0,1,0.0
418,Khris Middleton,2015-12-18,2016,28,GSW,24.350444900752912,6.0,99.9,2.0,344.0,0.0,0,0.0
419,Khris Middleton,2015-12-20,2016,29,PHX,24.35592060232717,6.0,34.0,2.0,647.0,0.0,0,0.0
420,Khris Middleton,2015-12-23,2016,30,PHI,24.364134154688568,4.0,0.1,3.0,1464.0,1.0,0,0.0
421,Khris Middleton,2015-12-26,2016,31,TOR,24.372347707049965,4.0,89.0,3.0,0.0,1.0,0,0.0
422,Khris Middleton,2015-12-28,2016,32,DAL,24.37782340862423,2.0,79.0,2.0,859.0,0.0,0,0.0
423,Khris Middleton,2015-12-29,2016,33,OKC,24.38056125941136,2.0,99.9,1.0,191.0,0.0,1,0.0
424,Khris Middleton,2015-12-31,2016,34,IND,24.386036960985628,2.0,78.0,2.0,689.0,0.0,0,0.0
425,Khris Middleton,2016-01-02,2016,35,MIN,24.39151266255989,2.0,2.0,2.0,511.0,0.0,0,0.0
426,Khris Middleton,2016-01-04,2016,36,SAS,24.39698836413416,5.0,99.9,2.0,298.0,1.0,0,0.0
427,Khris Middleton,2016-01-05,2016,37,CHI,24.399726214921287,5.0,86.0,1.0,82.0,0.0,1,0.0
428,Khris Middleton,2016-01-08,2016,38,DAL,24.40793976728268,5.0,86.0,3.0,82.0,1.0,0,0.0
429,Khris Middleton,2016-01-10,2016,39,NYK,24.41341546885695,5.0,7.0,2.0,733.0,0.0,0,0.0
430,Khris Middleton,2016-01-12,2016,40,CHI,24.41889117043121,3.0,88.0,2.0,733.0,1.0,0,0.0
431,Khris Middleton,2016-01-13,2016,41,WAS,24.421629021218344,3.0,27.0,1.0,635.0,0.0,1,0.0
432,Khris Middleton,2016-01-15,2016,42,ATL,24.42710472279261,3.0,89.0,2.0,635.0,1.0,0,0.0
433,Khris Middleton,2016-01-16,2016,43,CHA,24.42984257357974,3.0,37.0,1.0,659.0,0.0,1,0.0
434,Khris Middleton,2016-01-19,2016,44,MIA,24.438056125941138,10.0,68.0,3.0,656.0,0.0,0,0.0
435,Khris Middleton,2016-01-22,2016,45,HOU,24.44626967830253,10.0,79.0,3.0,968.0,0.0,0,0.0
436,Khris Middleton,2016-01-23,2016,46,NOP,24.449007529089666,10.0,18.0,1.0,318.0,0.0,1,0.0
437,Khris Middleton,2016-01-26,2016,47,ORL,24.45722108145106,11.0,13.0,3.0,913.0,1.0,0,0.0
438,Khris Middleton,2016-01-28,2016,48,MEM,24.462696783025326,11.0,89.0,2.0,558.0,0.0,0,0.0
439,Khris Middleton,2016-01-29,2016,49,MIA,24.46543463381245,11.0,46.0,1.0,558.0,1.0,1,0.0
440,Khris Middleton,2016-02-01,2016,50,SAC,24.473648186173854,6.0,23.0,3.0,1773.0,0.0,0,0.0
441,Khris Middleton,2016-02-02,2016,51,POR,24.47638603696098,6.0,45.0,1.0,484.0,0.0,1,0.0
442,Khris Middleton,2016-02-05,2016,52,UTA,24.484599589322386,6.0,48.0,3.0,635.0,0.0,0,0.0
443,Khris Middleton,2016-02-09,2016,53,BOS,24.495550992470907,2.0,99.9,4.0,1241.0,1.0,0,0.0
444,Khris Middleton,2016-02-11,2016,54,WAS,24.501026694045173,2.0,18.0,2.0,0.0,1.0,0,0.0
445,Khris Middleton,2016-02-19,2016,55,CHA,24.522929500342237,5.0,85.0,8.0,0.0,1.0,0,0.0
446,Khris Middleton,2016-02-20,2016,56,ATL,24.525667351129364,5.0,95.0,1.0,670.0,0.0,1,0.0
447,Khris Middleton,2016-02-22,2016,57,LAL,24.531143052703623,5.0,0.1,2.0,670.0,1.0,0,0.0
448,Khris Middleton,2016-02-25,2016,58,BOS,24.53935660506502,5.0,99.9,3.0,856.0,0.0,0,0.0
449,Khris Middleton,2016-02-27,2016,59,DET,24.54483230663929,5.0,25.0,2.0,856.0,1.0,0,0.0
450,Khris Middleton,2016-02-29,2016,60,HOU,24.55030800821355,1.0,70.0,2.0,0.0,1.0,0,0.0
451,Khris Middleton,2016-03-02,2016,61,IND,24.555783709787818,1.0,68.0,2.0,0.0,1.0,0,0.0
452,Khris Middleton,2016-03-04,2016,62,MIN,24.561259411362077,1.0,0.1,2.0,0.0,1.0,0,0.0
453,Khris Middleton,2016-03-06,2016,63,OKC,24.566735112936342,1.0,99.9,2.0,0.0,1.0,0,0.0
454,Khris Middleton,2016-03-07,2016,64,CHI,24.569472963723477,0.1,36.0,1.0,82.0,0.0,1,0.0
455,Khris Middleton,2016-03-09,2016,65,MIA,24.574948665297736,0.1,99.9,2.0,82.0,1.0,0,0.0
456,Khris Middleton,2016-03-12,2016,66,NOP,24.583162217659133,0.1,0.1,3.0,0.0,1.0,0,0.0
457,Khris Middleton,2016-03-13,2016,67,BKN,24.585900068446268,0.1,0.1,1.0,737.0,0.0,1,0.0
458,Khris Middleton,2016-03-15,2016,68,TOR,24.591375770020534,0.1,99.9,2.0,737.0,1.0,0,0.0
459,Khris Middleton,2016-03-17,2016,69,MEM,24.5968514715948,0.1,99.9,2.0,0.0,1.0,0,0.0
460,Khris Middleton,2016-03-20,2016,70,UTA,24.605065023956193,0.1,73.0,3.0,0.0,1.0,0,0.0
461,Khris Middleton,2016-03-21,2016,71,DET,24.607802874743328,0.1,45.0,1.0,252.0,0.0,1,0.0
462,Khris Middleton,2016-03-23,2016,72,CLE,24.61327857631759,0.1,100.0,2.0,90.0,0.0,0,0.0
463,Khris Middleton,2016-03-25,2016,73,ATL,24.618754277891856,0.1,99.9,2.0,556.0,0.0,0,0.0
464,Khris Middleton,2016-03-26,2016,74,CHA,24.62149212867899,0.1,99.0,1.0,670.0,1.0,1,0.0
465,Khris Middleton,2016-03-30,2016,75,PHX,24.632443531827523,0.0,0.0,4.0,0.0,1.0,0,0.0
466,Khris Middleton,2016-04-01,2016,76,ORL,24.637919233401774,0.0,0.0,2.0,0.0,1.0,0,0.0
467,Khris Middleton,2016-04-03,2016,77,CHI,24.643394934976047,0.0,7.0,2.0,0.0,1.0,0,1.0
468,Khris Middleton,2016-04-05,2016,78,CLE,24.648870636550303,0.0,100.0,2.0,0.0,1.0,0,1.0
469,Khris Middleton,2016-04-08,2016,79,BOS,24.657084188911703,0.0,100.0,3.0,856.0,0.0,0,1.0
470,Khris Middleton,2016-04-10,2016,80,PHI,24.66255989048597,0.0,0.0,2.0,271.0,0.0,0,0.0
471,Khris Middleton,2016-04-11,2016,81,ORL,24.665297741273104,0.0,0.0,1.0,865.0,0.0,1,0.0
472,Khris Middleton,2016-04-13,2016,82,IND,24.67077344284737,0.0,100.0,2.0,1067.0,1.0,0,0.0
473,Khris Middleton,2016-10-26,2017,1,CHA,25.207392197125248,26.0,79.0,10.0,0.0,1.0,0,1.0
474,Khris Middleton,2016-10-29,2017,2,BKN,25.215605749486645,26.0,3.0,3.0,0.0,1.0,0,1.0
475,Khris Middleton,2016-10-30,2017,3,DET,25.218343600273787,26.0,58.0,1.0,252.0,0.0,1,1.0
476,Khris Middleton,2016-11-01,2017,4,NOP,25.22381930184805,26.0,20.0,2.0,941.0,0.0,0,1.0
477,Khris Middleton,2016-11-03,2017,5,IND,25.22929500342231,22.0,41.0,2.0,913.0,1.0,0,1.0
478,Khris Middleton,2016-11-05,2017,6,SAC,25.234770704996578,22.0,21.0,2.0,0.0,1.0,0,1.0
479,Khris Middleton,2016-11-06,2017,7,DAL,25.23750855578371,22.0,20.0,1.0,859.0,0.0,1,1.0
480,Khris Middleton,2016-11-10,2017,8,NOP,25.248459958932237,32.0,4.0,4.0,859.0,1.0,0,1.0
481,Khris Middleton,2016-11-12,2017,9,MEM,25.253935660506507,32.0,15.0,2.0,0.0,1.0,0,1.0
482,Khris Middleton,2016-11-16,2017,10,ATL,25.26488706365503,30.0,85.0,4.0,670.0,0.0,0,1.0
